#{"t_start": 1774881897.723424, "env_id": "None"}
r,l,t
8055.425061,50,13.636052
11027.725056,50,13.667609
5405.700029,50,13.774562
13671.387557,50,13.810134
7404.162549,50,13.845737
6488.775047,50,13.933973
8306.675055,50,13.965503
3121.437555,50,14.055566
8174.762557,50,14.08709
8481.737536,50,14.116361
12261.725048,50,14.209253
3434.700022,50,14.239899
9386.687531,50,14.270804
8607.512557,50,14.363263
13299.250055,50,14.392781
9175.275058,50,14.487961
8304.587559,50,14.519524
4470.725058,50,14.551199
12072.400016,50,14.630274
9286.062551,50,14.662461
8378.98756,50,14.763546
10191.012556,50,14.789213
6012.487559,50,14.820889
14096.737553,50,14.916831
6946.687538,50,14.947155
943.187557,50,15.04184
14606.375033,50,15.077411
13319.887559,50,15.108934
9606.000058,50,15.203568
4398.250058,50,15.23485
4829.937556,50,15.334439
8904.200042,50,15.356967
369.650059,50,15.388947
4005.950056,50,15.489622
11334.337532,50,15.522969
4382.175058,50,15.546714
11937.23755,50,15.641637
3379.987559,50,15.687013
9809.037558,50,15.767501
9689.275029,50,15.811201
4225.912556,50,15.830928
10151.637553,50,15.947079
11511.08755,50,15.981876
835.350036,50,16.067004
6033.662525,50,16.098455
6336.975058,50,16.138867
3366.275058,50,16.228743
7633.450054,50,16.260269
8392.812543,50,16.352135
8525.675045,50,16.385679
6595.225056,50,16.416939
5683.812565,50,16.504158
6401.675058,50,16.523935
11373.037559,50,16.631326
6027.462557,50,16.665334
3226.237546,50,16.695711
11436.475056,50,16.784377
2516.662545,50,16.807891
8281.850052,50,16.83937
7922.750058,50,16.934093
5065.662559,50,16.963609
12333.375053,50,17.052946
13188.350039,50,17.076205
4355.537558,50,17.114398
4269.600045,50,17.209204
-281.58744,50,17.245537
10205.850054,50,17.340975
14907.275052,50,17.370567
10370.43756,50,17.402177
2147.212551,50,17.499015
8206.625038,50,17.528897
10271.550054,50,17.616072
967.937562,50,17.647892
7627.587556,50,17.679514
3390.925056,50,17.77079
6018.450039,50,17.80406
12716.100058,50,17.837745
8295.675048,50,17.932128
5719.250059,50,17.963434
15720.062559,50,18.05789
13295.012556,50,18.089547
9168.900059,50,18.133395
-592.337443,50,18.220838
8358.550056,50,18.24828
11642.625053,50,18.356987
8049.700037,50,18.374786
6013.425057,50,18.406332
10151.25006,50,18.501364
10792.787551,50,18.545089
6726.100062,50,18.642472
8456.162547,50,18.674297
8799.41255,50,18.689964
12565.525046,50,18.796335
10647.037559,50,18.827937
8791.212561,50,18.916536
8457.525059,50,18.947708
10228.012544,50,18.973223
7866.750056,50,19.079849
6015.93756,50,19.109373
2895.925059,50,19.140854
4419.925066,50,19.241002
10551.73754,50,19.272432
7904.012557,50,19.365573
9282.000057,50,19.397093
2226.300058,50,19.426612
5576.337559,50,19.51745
8069.162561,50,19.553327
1958.425054,50,19.651896
2911.42506,50,19.68374
11752.350039,50,19.71571
9804.162538,50,19.810635
9872.700058,50,19.850197
3914.500053,50,19.942819
9112.33756,50,19.974419
11027.912553,50,20.004011
1642.487539,50,20.092821
8472.100062,50,20.123431
6616.512559,50,20.221315
4078.800038,50,20.253536
10426.58756,50,20.284984
9933.200061,50,20.373883
10114.737555,50,20.395534
13123.512557,50,20.443039
9573.887558,50,20.535853
9203.537556,50,20.569048
3439.150046,50,20.64779
6398.175057,50,20.6794
-98.674942,50,20.724114
3025.112561,50,20.822043
7444.325047,50,20.851916
9883.412557,50,20.950657
11227.775051,50,20.988289
2800.425059,50,21.013358
5374.637559,50,21.118973
8688.47504,50,21.15411
-11.974958,50,21.245029
6114.925056,50,21.272552
5065.562539,50,21.303874
12322.725061,50,21.396648
13969.075056,50,21.427262
12417.962557,50,21.458123
3339.737559,50,21.549028
8359.450058,50,21.564956
8018.750036,50,21.677183
9669.400059,50,21.713636
6979.562559,50,21.745013
3606.125031,50,21.835527
5059.750059,50,21.867262
10362.36256,50,21.964766
7770.500047,50,21.995546
9122.625059,50,22.028085
8780.087558,50,22.13005
8792.662555,50,22.168907
8939.100059,50,22.275428
11651.850055,50,22.31417
13904.137559,50,22.349968
7515.55006,50,22.452561
11068.437556,50,22.492511
7939.687559,50,22.593838
6492.887538,50,22.627078
-4994.349939,50,22.657691
15488.862559,50,22.76082
2314.337556,50,22.790344
5736.762558,50,22.815628
5973.687559,50,22.921506
9508.462563,50,22.954531
8494.800056,50,23.037407
9679.137547,50,23.069156
8635.737558,50,23.114725
9330.800032,50,23.209372
3913.625059,50,23.239831
9954.337535,50,23.335794
6388.687547,50,23.353193
4103.337558,50,23.400477
4411.825059,50,23.498841
9252.975061,50,23.529947
12126.312556,50,23.625868
7822.175045,50,23.657157
3399.350058,50,23.688691
3813.96254,50,23.765263
1365.73756,50,23.809424
10430.650058,50,23.906079
-924.149942,50,23.937723
11079.337523,50,23.985113
-3959.487441,50,24.079939
7830.902541,50,24.115747
12526.500054,50,24.143178
6008.025029,50,24.235109
2658.725057,50,24.263893
11606.412556,50,24.352783
3988.35006,50,24.380605
11771.050044,50,24.42969
6064.850057,50,24.522604
5692.212558,50,24.558003
7925.162556,50,24.650761
12226.70006,50,24.680355
10389.225059,50,24.711875
9098.450032,50,24.806945
8766.562551,50,24.84046
3483.900058,50,24.930856
9338.450057,50,24.96495
2819.387552,50,24.996694
8730.050058,50,25.091527
2104.45006,50,25.12819
3138.412557,50,25.155011
13870.86256,50,25.250382
-378.249959,50,25.281984
9185.800056,50,25.361319
10192.087557,50,25.393413
7631.112558,50,25.441174
3656.512552,50,25.535383
7529.07503,50,25.567266
6750.887559,50,25.663776
6775.60006,50,25.693305
5398.300061,50,25.726779
3821.600058,50,25.825567
8092.66254,50,25.861366
8277.950061,50,25.953773
7176.350034,50,25.984786
11673.300058,50,26.015881
8195.962554,50,26.115548
8694.125057,50,26.15082
8341.150031,50,26.262238
12234.575054,50,26.294195
4145.525055,50,26.333266
6078.725059,50,26.426212
6176.425049,50,26.462006
8190.550026,50,26.491273
6322.050056,50,26.580543
6683.675044,50,26.610285
10137.375051,50,26.707173
9463.800062,50,26.735684
3528.387549,50,26.769315
9855.937531,50,26.860719
1811.112532,50,26.891724
7225.825052,50,26.972802
7949.275052,50,27.004564
4035.35006,50,27.050276
7918.650047,50,27.14645
8688.700038,50,27.178247
5629.062536,50,27.256999
3768.387546,50,27.288737
8820.400059,50,27.320745
7058.625024,50,27.422973
1481.725057,50,27.456273
6622.275057,50,27.544241
10960.137555,50,27.574986
7310.387554,50,27.609995
6092.675058,50,27.696538
4923.200052,50,27.734669
4599.175054,50,27.759937
8226.662523,50,27.864382
13071.71255,50,27.897911
11634.312559,50,27.994937
10128.537558,50,28.028181
6163.987557,50,28.064049
8744.425051,50,28.155088
8327.137546,50,28.190473
11127.112561,50,28.291424
5762.962558,50,28.326961
-461.174945,50,28.344623
9141.037552,50,28.449089
9424.700058,50,28.470599
8618.100057,50,28.565749
15628.887557,50,28.597407
10480.300046,50,28.637388
9901.48756,50,28.735673
5061.96256,50,28.767641
11356.062551,50,28.799167
5800.875047,50,28.892641
7859.000037,50,28.924391
9329.000048,50,29.017004
12991.425055,50,29.049928
6227.812539,50,29.081205
4490.800058,50,29.17267
7034.012524,50,29.19625
9780.500026,50,29.291046
2629.612552,50,29.331847
6792.950037,50,29.366616
11814.875035,50,29.457517
6502.662555,50,29.481477
14485.700059,50,29.584338
2159.637521,50,29.617945
3771.600056,50,29.655672
6894.412561,50,29.759738
6801.725058,50,29.791005
11264.862551,50,29.88001
8394.100056,50,29.915282
15408.887547,50,29.948998
10053.587533,50,30.03929
6674.125058,50,30.071904
11017.325057,50,30.102695
4605.937561,50,30.191255
8519.212558,50,30.207976
8863.787559,50,30.302326
1953.537555,50,30.344023
5769.725059,50,30.373546
9507.587559,50,30.463996
8805.400058,50,30.495517
9693.575058,50,30.569948
3710.737559,50,30.617211
9009.125055,50,30.649348
10749.025058,50,30.747787
9370.887524,50,30.775234
7324.20006,50,30.876339
4588.625047,50,30.907882
7381.487535,50,30.947019
9037.700039,50,31.044631
9502.800056,50,31.076377
6427.350059,50,31.192197
7873.450056,50,31.226967
9540.650054,50,31.264345
12354.212545,50,31.369141
4869.150056,50,31.39393
7821.82502,50,31.440683
10056.625058,50,31.537364
12162.037531,50,31.56715
6237.550057,50,31.658
12127.512551,50,31.693316
12896.43754,50,31.729799
4470.875065,50,31.823444
1057.562557,50,31.859238
2793.612541,50,31.94533
3978.187559,50,31.984564
4072.862557,50,32.016476
4315.625056,50,32.110223
10058.662557,50,32.144649
9406.537558,50,32.240731
6501.450056,50,32.260784
10412.650048,50,32.308741
1977.337559,50,32.403347
5856.587561,50,32.437657
10627.762559,50,32.470694
12619.587559,50,32.545851
11390.48756,50,32.59287
7246.550034,50,32.672117
9456.712559,50,32.70363
6695.787555,50,32.74738
7582.325049,50,32.83818
378.537556,50,32.869206
9208.100044,50,32.972712
7169.07506,50,33.009644
10413.012556,50,33.042225
9389.68755,50,33.127523
4557.087524,50,33.161215
3427.67506,50,33.258156
5179.237558,50,33.289419
8712.812551,50,33.318415
2782.937556,50,33.417352
11105.687547,50,33.446882
612.08756,50,33.53407
12240.525049,50,33.564855
7344.212534,50,33.596383
4731.775052,50,33.684726
8113.70005,50,33.716338
1032.950049,50,33.747373
2726.287556,50,33.845464
11732.000029,50,33.874245
5066.525059,50,33.97939
8620.625054,50,34.028427
7074.000057,50,34.060836
10713.775054,50,34.165976
5251.062556,50,34.197602
1512.912556,50,34.30285
4077.350056,50,34.336483
13647.475059,50,34.37025
-1723.199941,50,34.454955
6580.800058,50,34.498614
10192.637555,50,34.594889
7780.200053,50,34.626412
4156.475055,50,34.657826
9407.437538,50,34.748226
9489.187559,50,34.770003
7248.987526,50,34.872125
-1408.512443,50,34.905133
4915.137545,50,34.934917
9620.000057,50,35.037848
3847.937558,50,35.073757
5088.862526,50,35.10336
6227.537559,50,35.192185
5137.80005,50,35.223799
10760.237537,50,35.321359
6299.250057,50,35.356503
12365.612547,50,35.390429
9844.100037,50,35.491444
13286.250055,50,35.522449
5117.687557,50,35.615747
7039.300043,50,35.646751
677.025061,50,35.680398
8324.450053,50,35.76601
10546.475057,50,35.797638
2843.225048,50,35.89866
1127.25006,50,35.930181
13802.325057,50,35.959759
-707.124948,50,36.051573
13310.462554,50,36.098254
8583.887546,50,36.13191
3683.750056,50,36.230481
9007.375059,50,36.261861
6568.162528,50,36.352801
9085.275059,50,36.386347
9959.025043,50,36.413946
-111.299941,50,36.509164
5384.412558,50,36.540574
15000.475056,50,36.618896
5897.21256,50,36.650511
14043.72506,50,36.68227
9706.862559,50,36.777681
12190.250053,50,36.823614
9089.662547,50,36.918133
8047.287557,50,36.946587
12844.500036,50,36.978909
1576.31256,50,37.079535
8315.575057,50,37.108767
8925.637548,50,37.201987
4249.95006,50,37.237261
9726.562521,50,37.267134
9296.325057,50,37.362645
6804.97504,50,37.394418
-3959.462438,50,37.435156
2993.575038,50,37.523609
8639.187562,50,37.552901
11424.362558,50,37.633475
7096.262559,50,37.678985
1693.500047,50,37.710727
13492.675038,50,37.805892
3312.075045,50,37.839717
5222.800058,50,37.933969
11888.437552,50,37.963333
9780.500058,50,37.995185
9069.587558,50,38.09007
11598.200053,50,38.121073
3935.25006,50,38.220026
6118.112555,50,38.248082
13056.025058,50,38.279527
8272.462522,50,38.374832
7123.312554,50,38.406307
10377.450038,50,38.503318
9088.312557,50,38.53834
6500.050027,50,38.570619
1623.86255,50,38.659802
5802.262533,50,38.691179
-5455.024944,50,38.722681
4768.100043,50,38.813689
11427.737553,50,38.845251
2269.375057,50,38.937456
9679.687541,50,38.976267
11790.43756,50,39.008188
10194.81252,50,39.103379
7415.762558,50,39.13497
6367.837557,50,39.213436
1663.225042,50,39.260856
5189.70006,50,39.29246
4012.087554,50,39.381396
2775.750057,50,39.412931
8290.200028,50,39.504498
4748.687556,50,39.535928
7446.08756,50,39.57213
6223.68753,50,39.669333
10075.912543,50,39.699207
7369.987553,50,39.729395
4164.312557,50,39.817231
6278.125052,50,39.847779
3846.525025,50,39.945322
7603.425057,50,39.975114
5719.612555,50,40.004641
7740.13753,50,40.097538
6134.775054,50,40.129065
8619.22506,50,40.215982
6224.900022,50,40.247635
11354.862549,50,40.276915
2698.412553,50,40.3712
5933.050053,50,40.405485
-1187.912442,50,40.494282
5025.325031,50,40.527586
6418.575059,50,40.563213
6584.900048,50,40.655506
5760.262552,50,40.681538
8393.475058,50,40.784844
8746.662542,50,40.80869
10335.937559,50,40.852083
5199.962556,50,40.949411
2097.487559,50,40.981205
13730.550044,50,41.014613
9838.362556,50,41.109732
3607.787558,50,41.145789
6536.13756,50,41.236379
7875.500059,50,41.268175
9640.812558,50,41.299641
8843.850053,50,41.390465
7991.575056,50,41.410027
8123.062558,50,41.505136
8600.86255,50,41.546912
11737.262557,50,41.578201
6436.737559,50,41.673115
7758.475056,50,41.704403
2252.500056,50,41.796024
226.037558,50,41.82128
8809.137557,50,41.86127
10691.850055,50,41.952645
12598.700056,50,41.986475
11460.587538,50,42.073485
-291.949942,50,42.105168
5108.087528,50,42.136803
5404.025019,50,42.239632
11918.312556,50,42.270926
11922.137559,50,42.294343
5975.26256,50,42.395076
10488.787551,50,42.420666
12593.662553,50,42.515604
10880.325054,50,42.553301
9053.450063,50,42.586593
2075.237558,50,42.680881
-596.199941,50,42.712697
10292.525041,50,42.799729
7517.900055,50,42.833883
4761.575054,50,42.862561
3689.925059,50,42.957658
3301.50006,50,42.989127
10493.637543,50,43.084934
7042.90005,50,43.122526
13497.937552,50,43.153759
6845.562542,50,43.248543
9732.437557,50,43.274128
5948.675058,50,43.305559
9441.500059,50,43.404799
9873.612523,50,43.432365
-200.662443,50,43.541301
6741.92505,50,43.57457
3640.325059,50,43.60557
13926.787538,50,43.700437
769.225058,50,43.73175
10236.987528,50,43.810508
9791.17505,50,43.860274
13891.062558,50,43.891882
9640.912554,50,43.989084
4927.10006,50,44.020692
5482.025056,50,44.111888
2556.262525,50,44.151366
4736.237559,50,44.1849
1452.150038,50,44.277544
5424.800044,50,44.301125
10554.525054,50,44.396027
5383.487522,50,44.433466
3867.437559,50,44.465261
12210.162559,50,44.555824
8420.712552,50,44.58587
14659.550047,50,44.630427
791.825056,50,44.713122
11423.775053,50,44.744486
6854.837556,50,44.847546
8892.587557,50,44.879918
13172.050058,50,44.903626
5829.312527,50,44.998661
7528.875058,50,45.03645
6818.57506,50,45.125106
8777.500057,50,45.162592
4514.625058,50,45.187855
4395.087523,50,45.289303
9459.600045,50,45.318565
10937.625052,50,45.415223
6248.400057,50,45.440288
9320.287555,50,45.477973
8187.962547,50,45.566496
10929.862557,50,45.606087
4008.500058,50,45.70105
4705.512541,50,45.724628
6338.937559,50,45.756577
15100.53756,50,45.856807
6626.675056,50,45.889468
11167.350043,50,45.915088
8994.88756,50,46.009866
14516.175058,50,46.0419
8259.400058,50,46.13742
15310.300055,50,46.16943
8669.37506,50,46.201014
9060.037554,50,46.315415
4800.662534,50,46.342936
6278.887546,50,46.452499
7310.587562,50,46.487359
9565.225046,50,46.517189
6588.825059,50,46.615874
799.55006,50,46.647401
6895.462561,50,46.739945
5358.91255,50,46.76968
6518.600039,50,46.809463
10615.250032,50,46.897811
2378.262557,50,46.927557
10662.050058,50,46.959363
6696.187559,50,47.050133
12518.137559,50,47.085998
13981.125058,50,47.176567
11921.775051,50,47.212084
9962.312558,50,47.243854
9486.312559,50,47.323157
6689.562555,50,47.358497
7956.800051,50,47.450106
3616.387556,50,47.481647
9511.000058,50,47.524994
12119.787557,50,47.607854
2504.212541,50,47.63947
8762.575033,50,47.738872
11215.687549,50,47.770667
10711.375059,50,47.800192
6161.737557,50,47.894273
5088.437536,50,47.924208
10060.375022,50,48.019096
3052.887559,50,48.056764
8099.137556,50,48.088289
16034.362555,50,48.177031
-241.649952,50,48.208891
9435.950059,50,48.242277
8732.61255,50,48.336536
2284.325061,50,48.367914
5634.787551,50,48.467817
6737.537557,50,48.499459
12460.987549,50,48.523042
9430.300043,50,48.61989
4062.187556,50,48.649575
5587.162558,50,48.744345
7847.325057,50,48.777725
11136.937555,50,48.807955
11546.162556,50,48.904774
8871.837524,50,48.934691
7909.875058,50,49.029875
5809.65006,50,49.061749
9767.925046,50,49.101604
6663.100053,50,49.200309
11453.662555,50,49.219818
11456.975057,50,49.314442
15105.200057,50,49.346156
7914.725021,50,49.37722
3736.412558,50,49.474373
14653.600057,50,49.505106
7509.450047,50,49.545843
10360.825052,50,49.644532
4561.375036,50,49.674407
10133.875051,50,49.767601
3241.875052,50,49.796865
8470.500024,50,49.820987
13554.375049,50,49.926528
2723.325059,50,49.95977
7440.812551,50,50.052646
4551.512543,50,50.083781
8067.712546,50,50.115395
4580.53756,50,50.200447
12884.975052,50,50.232047
12663.100057,50,50.326855
7543.762555,50,50.362351
6521.875061,50,50.390278
6714.662556,50,50.485177
11901.637558,50,50.518885
8961.437556,50,50.548796
2431.612561,50,50.643651
5618.700024,50,50.675444
-1709.224979,50,50.768783
11524.387557,50,50.805815
7663.650054,50,50.838012
7000.612558,50,50.92784
11034.112557,50,50.960053
8724.800052,50,51.053019
10349.350055,50,51.08484
9665.475056,50,51.118885
-410.037451,50,51.213206
10489.275059,50,51.243566
8002.325057,50,51.358138
7081.975054,50,51.389406
2316.050048,50,51.420415
11885.212547,50,51.51092
3579.362561,50,51.546368
7918.212556,50,51.643542
12291.675056,50,51.669393
11675.887555,50,51.706799
3109.612556,50,51.79923
10732.537536,50,51.834862
6189.987551,50,51.869489
11049.625019,50,51.967638
7807.650052,50,51.999007
11437.900057,50,52.089645
9278.050057,50,52.121255
5736.150037,50,52.150858
9976.587552,50,52.245953
6347.200039,50,52.277573
9603.487558,50,52.370141
9919.200057,50,52.395788
7409.012551,50,52.427501
6674.987557,50,52.522325
9474.750058,50,52.554154
4404.912558,50,52.658255
12167.512548,50,52.68812
7180.262557,50,52.721569
4943.287526,50,52.813597
-593.94994,50,52.845119
8959.862557,50,52.94143
7189.987546,50,52.964564
8651.68755,50,53.007022
8289.825059,50,53.104439
1201.725054,50,53.135947
1363.05006,50,53.167247
14149.487557,50,53.248615
6554.150059,50,53.28054
11576.625058,50,53.375745
7142.012554,50,53.417542
8245.03752,50,53.454958
11733.637541,50,53.534864
6613.062558,50,53.582242
8410.212542,50,53.666388
12401.825041,50,53.703656
6470.387553,50,53.734918
6783.350059,50,53.819759
3883.375061,50,53.851689
9369.250047,50,53.946775
14846.77506,50,53.979027
10288.812558,50,54.010693
8322.925034,50,54.112047
11600.212552,50,54.141571
14732.83755,50,54.172857
9070.600047,50,54.2658
3302.587556,50,54.299704
4890.100056,50,54.394453
3406.062541,50,54.422035
5614.737557,50,54.453624
11343.487541,50,54.548312
5591.862557,50,54.579524
7614.850058,50,54.690596
11940.887557,50,54.706258
11222.650052,50,54.75771
7897.375044,50,54.832792
10002.062554,50,54.867897
5938.800059,50,54.965866
12064.950057,50,55.001313
12996.962534,50,55.03294
10643.637549,50,55.117684
4803.90006,50,55.161477
10967.887519,50,55.244117
3947.350056,50,55.286004
7394.500058,50,55.317613
1188.887558,50,55.402411
6813.387558,50,55.434203
9382.187558,50,55.474496
2987.375057,50,55.561033
10741.812558,50,55.592639
8990.825058,50,55.671897
13026.512538,50,55.703497
8541.237551,50,55.734897
10413.050024,50,55.83016
8367.000033,50,55.873004
3955.512546,50,55.957027
9236.025059,50,55.998065
4557.450044,50,56.033477
5987.825029,50,56.131362
6113.462559,50,56.162986
3052.925036,50,56.275185
5469.32503,50,56.306606
5331.187559,50,56.338471
7051.087558,50,56.45014
6498.537557,50,56.479116
5226.437557,50,56.58725
10601.512557,50,56.620773
6384.012558,50,56.652591
4353.712555,50,56.749513
6177.012556,50,56.79201
4188.462521,50,56.832034
5559.825057,50,56.949134
6532.462535,50,56.986373
3423.100034,50,57.087685
8152.650056,50,57.127107
12085.91255,50,57.160646
7148.337558,50,57.267849
10117.875058,50,57.303325
6623.000059,50,57.396952
8511.375053,50,57.427942
11455.800055,50,57.459615
9290.100034,50,57.569122
13439.925048,50,57.600652
637.800058,50,57.68117
8737.112544,50,57.71295
8936.387554,50,57.760944
12457.150037,50,57.864074
6180.887558,50,57.895361
11355.662554,50,57.925205
8601.46256,50,58.013272
11317.950049,50,58.044773
13193.862558,50,58.165027
6121.050057,50,58.196819
5931.450057,50,58.229574
7071.600058,50,58.329288
6306.187558,50,58.3641
1366.462557,50,58.456672
9316.062559,50,58.492306
5650.625044,50,58.523867
3580.337551,50,58.624644
6715.200057,50,58.644412
4454.350052,50,58.752858
9363.612557,50,58.783144
10897.800062,50,58.80241
4202.275022,50,58.907187
12248.375054,50,58.928721
8751.500044,50,59.039569
4316.512557,50,59.073435
6468.550059,50,59.102969
4149.625062,50,59.182083
14928.262553,50,59.213487
-1027.449957,50,59.245006
13762.550056,50,59.347831
8989.650058,50,59.379859
10150.862556,50,59.474148
12270.462558,50,59.498249
1215.050064,50,59.543378
1124.112556,50,59.646218
7259.812522,50,59.682098
8781.700058,50,59.77474
4218.375059,50,59.806084
7408.625038,50,59.830237
7033.925035,50,59.927707
7292.737558,50,59.959232
14341.025044,50,60.048786
9913.000024,50,60.079283
4916.937558,50,60.109885
5321.487538,50,60.203209
14001.737557,50,60.233492
834.450049,50,60.327641
6875.87506,50,60.359166
10123.55006,50,60.388947
9005.525057,50,60.489678
5229.450041,50,60.525033
