#{"t_start": 1774878733.6333108, "env_id": "None"}
r,l,t
10152.650062,50,29.024583
13446.812019,50,29.067956
14213.256341,50,29.10909
10988.483729,50,29.148705
10944.479365,50,29.19208
13193.287567,50,29.233957
6143.04354,50,29.267616
13148.297489,50,29.315008
14062.063972,50,29.378351
13269.396317,50,29.42774
10299.696234,50,29.473357
7753.473273,50,29.505
14348.068908,50,29.552739
11154.200066,50,29.596098
13059.437919,50,29.631912
12563.287556,50,29.679689
4987.052332,50,29.711888
6886.690153,50,29.763089
10098.641971,50,29.810621
9028.656271,50,29.855912
12083.852164,50,29.900531
11699.187551,50,29.939147
11684.551614,50,29.984547
13995.475071,50,30.024433
13405.52503,50,30.067817
11846.762567,50,30.108963
16622.287558,50,30.156664
12681.478862,50,30.197213
13511.212533,50,30.241668
13095.754552,50,30.280942
13762.537539,50,30.324748
11264.258342,50,30.366028
13887.251768,50,30.407373
12009.165292,50,30.453461
11152.26255,50,30.497559
12588.737576,50,30.539978
7250.575063,50,30.583256
9313.175026,50,30.613055
7775.80005,50,30.660313
13398.017764,50,30.707959
14291.475065,50,30.761443
15784.375065,50,30.803241
11765.962575,50,30.834878
12156.810153,50,30.892985
11025.537551,50,30.937064
12882.225058,50,30.976224
7623.610207,50,31.028975
13356.864297,50,31.070512
11274.917593,50,31.112478
13813.026171,50,31.156755
2803.045061,50,31.203662
5709.582338,50,31.245272
12377.271514,50,31.27488
14406.573231,50,31.322348
3739.600056,50,31.377766
4420.056821,50,31.419154
11552.912556,50,31.46584
5371.875049,50,31.497571
10616.232092,50,31.543953
14673.700054,50,31.591682
12030.515349,50,31.623195
13643.787552,50,31.678993
14724.550041,50,31.724733
8178.225043,50,31.763262
9378.562221,50,31.805805
4275.263052,50,31.848084
11314.612555,50,31.891508
15069.533095,50,31.923322
10476.787575,50,31.971874
12398.380762,50,32.017922
13193.090619,50,32.067217
8295.240923,50,32.113031
10885.650071,50,32.16227
10957.467259,50,32.203988
10796.85003,50,32.239213
9946.833026,50,32.290672
7731.931747,50,32.336059
10078.233705,50,32.377331
9337.199139,50,32.420338
11735.000036,50,32.467734
9162.750084,50,32.511358
14699.993028,50,32.539181
6431.537552,50,32.586479
13940.254919,50,32.634055
15522.975454,50,32.687778
15846.411236,50,32.732974
11809.045724,50,32.782211
13882.350035,50,32.823506
13383.200045,50,32.859119
10809.287898,50,32.902593
10630.210312,50,32.956369
11388.462538,50,33.002967
5417.430526,50,33.043758
12841.950021,50,33.083038
3257.662547,50,33.124682
13974.137578,50,33.156264
9491.175063,50,33.203795
12052.392456,50,33.251285
5736.400054,50,33.296919
8081.762541,50,33.338529
9802.912522,50,33.37954
7053.689575,50,33.409205
7752.374078,50,33.456883
8617.812557,50,33.508924
8084.735129,50,33.551468
12910.183288,50,33.583266
11339.315336,50,33.630827
12974.703378,50,33.684438
2668.97505,50,33.725941
10560.805278,50,33.773478
10081.307396,50,33.817952
12168.218269,50,33.858589
9948.862659,50,33.904238
14102.687542,50,33.94607
8023.075037,50,33.989364
14780.401471,50,34.027144
12664.430682,50,34.076548
4042.787551,50,34.12235
12932.312754,50,34.153921
9018.931972,50,34.211234
14225.182041,50,34.254518
10426.832227,50,34.301538
7442.050054,50,34.34971
13726.863952,50,34.388721
12360.761199,50,34.430856
4165.784732,50,34.4712
15954.404697,50,34.519012
11963.149729,50,34.558019
13909.259087,50,34.604078
13496.609651,50,34.645122
10491.750053,50,34.686664
9705.487574,50,34.721809
12422.033601,50,34.77906
12418.001546,50,34.816659
11371.53973,50,34.864483
8772.035038,50,34.902454
10902.32779,50,34.94364
14978.837467,50,34.991598
12761.358529,50,35.037157
5537.887559,50,35.072518
9728.78361,50,35.118747
12229.841946,50,35.176079
4798.525072,50,35.224233
15837.587532,50,35.268567
11453.862525,50,35.315944
12967.395643,50,35.355224
13260.412502,50,35.411133
8038.450095,50,35.454197
11202.703051,50,35.500226
13779.419388,50,35.544899
10704.625044,50,35.576329
7618.928516,50,35.632688
14807.975023,50,35.67726
11386.461458,50,35.719217
9841.453778,50,35.764653
2408.41472,50,35.811851
9194.964796,50,35.855487
13337.508942,50,35.892744
10894.98949,50,35.924705
14967.100063,50,35.978027
4774.350058,50,36.02146
9558.096585,50,36.0688
13346.837535,50,36.126254
12613.102516,50,36.169625
15081.954027,50,36.209087
10988.075024,50,36.241039
11508.52507,50,36.29915
14365.725044,50,36.348471
13893.788225,50,36.384237
10230.080338,50,36.43951
13997.500068,50,36.4828
11234.219124,50,36.510304
13415.875057,50,36.557566
8825.996383,50,36.605091
9636.075072,50,36.636523
14012.066647,50,36.68826
6831.675024,50,36.731655
9794.15007,50,36.763131
10036.650048,50,36.821689
11481.600072,50,36.868379
13450.825077,50,36.921787
10421.433977,50,36.961402
7401.450081,50,37.006296
10072.407957,50,37.047995
10115.786282,50,37.080033
4327.431089,50,37.127949
8184.293451,50,37.159606
10981.9178,50,37.2071
9966.785501,50,37.263031
13966.515796,50,37.302438
9929.477947,50,37.348343
13720.187582,50,37.391652
13515.887563,50,37.439248
11337.370527,50,37.480539
12335.537527,50,37.529842
15281.86253,50,37.575747
13016.100259,50,37.619132
13200.407267,50,37.66276
13095.925072,50,37.705536
7721.947978,50,37.747516
10831.150044,50,37.791147
8965.69511,50,37.824874
12258.160906,50,37.872772
13969.464073,50,37.923301
14959.944655,50,37.952082
10155.46047,50,38.009792
-2521.487449,50,38.047142
14538.787526,50,38.101252
13965.945336,50,38.152504
13371.75339,50,38.193132
12222.187554,50,38.236778
13815.03857,50,38.268368
6535.351249,50,38.329804
13379.787558,50,38.369168
13352.86253,50,38.410397
9135.106642,50,38.459572
-2617.721323,50,38.505051
9787.35004,50,38.536862
12767.302347,50,38.588804
5425.187564,50,38.634175
3728.43349,50,38.66402
12296.266362,50,38.711827
5193.360109,50,38.759109
12760.825066,50,38.803988
11876.412554,50,38.838126
9230.325585,50,38.88527
16727.755434,50,38.928852
